"LOCATION",INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-04,101.5169,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-05,101.4233,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-06,101.2304,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-07,101.1064,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-08,101.0497,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-09,101.1263,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-10,101.1893,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-11,101.139,
AUS,CCI,AMPLITUD,LTRENDIDX,M,1999-12,100.9716,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-01,100.8295,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-02,100.3851,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-03,99.99039,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-04,99.6658,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-05,99.60705,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-06,99.94978,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-07,100.4924,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-08,100.6894,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-09,100.3402,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-10,99.95181,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-11,99.74493,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2000-12,99.81796,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-01,99.90629,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-02,99.64501,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-03,99.15249,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-04,99.0676,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-05,99.47487,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-06,100.1012,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-07,100.4685,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-08,100.4991,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-09,100.3719,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-10,100.1565,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-11,100.2759,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2001-12,100.7144,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-01,101.2341,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-02,101.496,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-03,101.5481,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-04,101.3399,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-05,101.1176,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-06,100.9607,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-07,100.7804,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-08,100.5888,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-09,100.4547,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-10,100.3597,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-11,100.444,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2002-12,100.5418,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-01,100.5447,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-02,100.3038,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-03,100.2991,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-04,100.6482,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-05,100.9991,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-06,101.3014,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-07,101.4545,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-08,101.4539,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-09,101.4615,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-10,101.4708,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-11,101.4108,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2003-12,101.4726,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-01,101.7222,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-02,101.8139,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-03,101.7489,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-04,101.6716,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-05,101.5986,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-06,101.6081,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-07,101.8004,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-08,101.9534,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-09,102.0014,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-10,101.9941,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-11,102.0492,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2004-12,102.135,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-01,102.2397,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-02,101.8376,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-03,101.1278,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-04,100.8769,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-05,101.0012,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-06,101.0416,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-07,100.9348,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-08,100.7496,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-09,100.2329,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-10,100.0037,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-11,100.1653,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2005-12,100.4233,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-01,100.8196,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-02,101.0262,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-03,101.0689,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-04,100.8968,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-05,100.5632,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-06,100.2857,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-07,99.99653,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-08,99.61971,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-09,99.69616,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-10,99.85709,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-11,99.97926,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2006-12,100.4718,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-01,101.0345,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-02,101.3968,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-03,101.6507,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-04,101.8888,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-05,102.1741,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-06,102.1899,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-07,101.962,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-08,101.6197,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-09,101.5108,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-10,101.425,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-11,101.2621,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2007-12,101.0062,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-01,100.4406,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.62772,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-03,98.9147,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-04,98.51477,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-05,98.32456,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-06,98.10005,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-07,97.98272,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-08,98.16418,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-09,98.33179,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-10,98.27087,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-11,98.36894,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2008-12,98.55695,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-01,98.54713,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-02,98.42873,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-03,98.45396,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-04,98.7084,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-05,99.08592,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-06,99.8179,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-07,100.6479,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-08,101.3311,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-09,101.8125,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-10,101.9909,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-11,101.91,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2009-12,101.8031,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-01,101.839,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-02,101.7804,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-03,101.6199,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-04,101.303,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-05,100.8882,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-06,100.7521,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-07,101.1086,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-08,101.4732,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-09,101.5378,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-10,101.4784,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-11,101.2183,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2010-12,100.9354,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-01,100.6506,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-02,100.5107,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-03,100.4016,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-04,100.3119,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-05,100.1059,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-06,99.72569,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-07,99.28502,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-08,99.11356,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-09,99.30189,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-10,99.5371,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-11,99.69819,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2011-12,99.62082,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-01,99.60806,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-02,99.61205,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-03,99.47063,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-04,99.35126,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-05,99.33255,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-06,99.41177,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-07,99.52345,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-08,99.57222,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-09,99.65695,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-10,99.79811,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-11,99.96497,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2012-12,100.0464,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-01,100.2439,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-02,100.5421,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-03,100.6236,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-04,100.3542,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-05,100.0376,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-06,100.0125,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-07,100.1861,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-08,100.5065,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-09,100.7894,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-10,100.8453,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-11,100.7567,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2013-12,100.4864,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.1895,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-02,99.92455,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-03,99.72597,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-04,99.53342,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.27827,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.18822,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.25856,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.34234,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-09,99.30389,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.27097,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-11,99.22532,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.14761,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.28698,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.56695,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.67001,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.65332,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.6218,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.40884,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.27969,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.36057,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.43201,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.63167,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-11,99.82313,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-12,99.84402,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-01,99.76252,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-02,99.74437,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-03,99.68663,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-04,99.68363,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-05,99.8608,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-06,99.9298,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-07,99.90708,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-08,99.93288,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-09,99.95812,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-10,99.94244,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-11,99.82904,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-12,99.67229,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-01,99.63917,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-02,99.71814,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-03,99.75233,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-04,99.69637,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-05,99.58228,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-06,99.46344,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-07,99.41666,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-08,99.43719,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-09,99.59736,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-10,99.80221,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-11,99.96516,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-12,100.1391,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-01,100.2414,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-02,100.216,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-03,100.1549,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-04,100.0998,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-05,100.1032,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-06,100.171,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-07,100.2599,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-08,100.209,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-09,100.0994,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-10,100.0802,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.1432,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.1413,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.062,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.0289,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-03,99.93322,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-04,99.9148,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-05,99.89803,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-06,99.83414,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-07,99.71796,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-08,99.65186,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-09,99.51402,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-10,99.36051,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-11,99.33907,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-12,99.2829,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-01,99.1799,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-02,99.00495,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-03,98.59894,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.17966,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.2999,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.47539,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.40798,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.48211,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-09,99.16028,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-10,100.0133,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-11,100.6097,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-12,100.8939,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-01,100.9265,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-02,101.047,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-03,101.2823,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-04,101.4494,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-05,101.2563,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-06,100.9185,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-07,100.6806,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-08,100.4821,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-09,100.4193,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-10,100.3839,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-11,100.3499,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-12,100.2967,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-01,98.87698,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-02,98.81936,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-03,98.95932,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-04,99.11134,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-05,99.09151,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-06,98.91339,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-07,98.66236,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-08,98.41644,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-09,98.19588,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-10,98.02293,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-11,97.94743,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1974-12,97.9738,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-01,98.1346,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-02,98.41447,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-03,98.7364,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-04,99.02603,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-05,99.21796,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-06,99.33434,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-07,99.42406,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-08,99.48349,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-09,99.55411,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-10,99.71264,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-11,100.0099,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1975-12,100.3894,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-01,100.7307,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-02,100.9069,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-03,100.9716,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-04,101.0114,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-05,101.0733,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-06,101.1139,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-07,101.0901,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-08,100.9885,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-09,100.8566,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-10,100.7598,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-11,100.7626,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1976-12,100.8347,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-01,100.925,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-02,100.9639,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-03,100.9309,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-04,100.8564,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-05,100.8177,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-06,100.8811,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-07,101.0068,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-08,101.1266,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-09,101.2378,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-10,101.3488,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-11,101.4404,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1977-12,101.5177,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-01,101.5599,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-02,101.5407,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-03,101.4752,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-04,101.4749,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-05,101.5054,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-06,101.5124,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-07,101.5276,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-08,101.509,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-09,101.4937,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-10,101.3575,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-11,101.0759,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1978-12,100.785,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-01,100.6855,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-02,100.664,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-03,100.5929,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-04,100.5027,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-05,100.3894,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-06,100.1806,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-07,99.95992,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-08,99.84145,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-09,99.72176,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-10,99.52818,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-11,99.3472,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1979-12,99.17092,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-01,99.00607,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-02,98.75671,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-03,98.40848,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-04,98.17811,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-05,98.15318,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-06,98.31461,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-07,98.56937,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-08,98.88463,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-09,99.13145,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-10,99.19451,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-11,99.04363,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1980-12,98.77544,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-01,98.629,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-02,98.47867,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-03,98.42098,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-04,98.50936,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-05,98.61977,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-06,98.6012,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-07,98.54975,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-08,98.48216,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-09,98.36551,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-10,98.20675,
